year,week,mmwr_week,week_ending_date,state,deaths,population,mortality_rate_per_100k,data_source
2021,27,27,07/10/2021,West Virginia,471.0,1782959,26.4,CDC Provisional
2021,27,27,07/10/2021,Wisconsin,988.0,5895908,16.8,CDC Provisional
2021,27,27,07/10/2021,Wyoming,85.0,578803,14.7,CDC Provisional
2021,28,28,07/17/2021,Alabama,1055.0,5039877,20.9,CDC Provisional
2021,28,28,07/17/2021,Alaska,111.0,732673,15.2,CDC Provisional
2021,28,28,07/17/2021,Arizona,1362.0,7276316,18.7,CDC Provisional
2021,28,28,07/17/2021,Arkansas,720.0,3025891,23.8,CDC Provisional
2021,28,28,07/17/2021,California,5297.0,39237836,13.5,CDC Provisional
2021,28,28,07/17/2021,Colorado,841.0,5812069,14.5,CDC Provisional
2021,28,28,07/17/2021,Connecticut,582.0,3605597,16.1,CDC Provisional
2021,28,28,07/17/2021,Delaware,169.0,1003384,16.8,CDC Provisional
2021,28,28,07/17/2021,District of Columbia,126.0,670050,18.8,CDC Provisional
2021,28,28,07/17/2021,Florida,4494.0,21781128,20.6,CDC Provisional
2021,28,28,07/17/2021,Georgia,1744.0,10799566,16.1,CDC Provisional
2021,28,28,07/17/2021,Hawaii,238.0,1441553,16.5,CDC Provisional
2021,28,28,07/17/2021,Idaho,299.0,1900923,15.7,CDC Provisional
2021,28,28,07/17/2021,Illinois,2110.0,12671469,16.7,CDC Provisional
2021,28,28,07/17/2021,Indiana,1296.0,6805663,19.0,CDC Provisional
2021,28,28,07/17/2021,Iowa,568.0,3193079,17.8,CDC Provisional
2021,28,28,07/17/2021,Kansas,540.0,2934582,18.4,CDC Provisional
2021,28,28,07/17/2021,Kentucky,1011.0,4509394,22.4,CDC Provisional
2021,28,28,07/17/2021,Louisiana,1037.0,4624047,22.4,CDC Provisional
2021,28,28,07/17/2021,Maine,305.0,1372247,22.2,CDC Provisional
2021,28,28,07/17/2021,Maryland,940.0,6165129,15.2,CDC Provisional
2021,28,28,07/17/2021,Massachusetts,1030.0,6984723,14.7,CDC Provisional
2021,28,28,07/17/2021,Michigan,1866.0,10050811,18.6,CDC Provisional
2021,28,28,07/17/2021,Minnesota,873.0,5707390,15.3,CDC Provisional
2021,28,28,07/17/2021,Mississippi,710.0,2949965,24.1,CDC Provisional
2021,28,28,07/17/2021,Missouri,1456.0,6168187,23.6,CDC Provisional
2021,28,28,07/17/2021,Montana,218.0,1104271,19.7,CDC Provisional
2021,28,28,07/17/2021,Nebraska,317.0,1963692,16.1,CDC Provisional
2021,28,28,07/17/2021,Nevada,719.0,3143991,22.9,CDC Provisional
2021,28,28,07/17/2021,New Hampshire,237.0,1388992,17.1,CDC Provisional
2021,28,28,07/17/2021,New Jersey,1300.0,9267130,14.0,CDC Provisional
2021,28,28,07/17/2021,New Mexico,404.0,2115877,19.1,CDC Provisional
2021,28,28,07/17/2021,New York,2843.0,19835913,14.3,CDC Provisional
2021,28,28,07/17/2021,North Carolina,1994.0,10551162,18.9,CDC Provisional
2021,28,28,07/17/2021,North Dakota,126.0,774948,16.3,CDC Provisional
2021,28,28,07/17/2021,Ohio,2334.0,11780017,19.8,CDC Provisional
2021,28,28,07/17/2021,Oklahoma,779.0,3986639,19.5,CDC Provisional
2021,28,28,07/17/2021,Oregon,790.0,4246155,18.6,CDC Provisional
2021,28,28,07/17/2021,Pennsylvania,2431.0,12964056,18.8,CDC Provisional
2021,28,28,07/17/2021,Puerto Rico,586.0,3263584,18.0,CDC Provisional
2021,28,28,07/17/2021,Rhode Island,195.0,1095610,17.8,CDC Provisional
2021,28,28,07/17/2021,South Carolina,1026.0,5190705,19.8,CDC Provisional
2021,28,28,07/17/2021,South Dakota,158.0,895376,17.6,CDC Provisional
2021,28,28,07/17/2021,Tennessee,1510.0,6975218,21.6,CDC Provisional
2021,28,28,07/17/2021,Texas,4446.0,29527941,15.1,CDC Provisional
2021,28,28,07/17/2021,Utah,384.0,3337975,11.5,CDC Provisional
2021,28,28,07/17/2021,Vermont,103.0,645570,16.0,CDC Provisional
2021,28,28,07/17/2021,Virginia,1425.0,8642274,16.5,CDC Provisional
2021,28,28,07/17/2021,Washington,1226.0,7738692,15.8,CDC Provisional
2021,28,28,07/17/2021,West Virginia,407.0,1782959,22.8,CDC Provisional
2021,28,28,07/17/2021,Wisconsin,957.0,5895908,16.2,CDC Provisional
2021,28,28,07/17/2021,Wyoming,108.0,578803,18.7,CDC Provisional
2021,29,29,07/24/2021,Alabama,1105.0,5039877,21.9,CDC Provisional
2021,29,29,07/24/2021,Alaska,99.0,732673,13.5,CDC Provisional
2021,29,29,07/24/2021,Arizona,1258.0,7276316,17.3,CDC Provisional
2021,29,29,07/24/2021,Arkansas,731.0,3025891,24.2,CDC Provisional
2021,29,29,07/24/2021,California,5432.0,39237836,13.8,CDC Provisional
2021,29,29,07/24/2021,Colorado,863.0,5812069,14.8,CDC Provisional
2021,29,29,07/24/2021,Connecticut,615.0,3605597,17.1,CDC Provisional
2021,29,29,07/24/2021,Delaware,180.0,1003384,17.9,CDC Provisional
2021,29,29,07/24/2021,District of Columbia,136.0,670050,20.3,CDC Provisional
2021,29,29,07/24/2021,Florida,4872.0,21781128,22.4,CDC Provisional
2021,29,29,07/24/2021,Georgia,1804.0,10799566,16.7,CDC Provisional
2021,29,29,07/24/2021,Hawaii,226.0,1441553,15.7,CDC Provisional
2021,29,29,07/24/2021,Idaho,323.0,1900923,17.0,CDC Provisional
2021,29,29,07/24/2021,Illinois,2079.0,12671469,16.4,CDC Provisional
2021,29,29,07/24/2021,Indiana,1258.0,6805663,18.5,CDC Provisional
2021,29,29,07/24/2021,Iowa,610.0,3193079,19.1,CDC Provisional
2021,29,29,07/24/2021,Kansas,533.0,2934582,18.2,CDC Provisional
2021,29,29,07/24/2021,Kentucky,1022.0,4509394,22.7,CDC Provisional
2021,29,29,07/24/2021,Louisiana,1095.0,4624047,23.7,CDC Provisional
2021,29,29,07/24/2021,Maine,285.0,1372247,20.8,CDC Provisional
2021,29,29,07/24/2021,Maryland,931.0,6165129,15.1,CDC Provisional
2021,29,29,07/24/2021,Massachusetts,1114.0,6984723,15.9,CDC Provisional
2021,29,29,07/24/2021,Michigan,1895.0,10050811,18.9,CDC Provisional
2021,29,29,07/24/2021,Minnesota,835.0,5707390,14.6,CDC Provisional
2021,29,29,07/24/2021,Mississippi,734.0,2949965,24.9,CDC Provisional
2021,29,29,07/24/2021,Missouri,1446.0,6168187,23.4,CDC Provisional
2021,29,29,07/24/2021,Montana,211.0,1104271,19.1,CDC Provisional
2021,29,29,07/24/2021,Nebraska,334.0,1963692,17.0,CDC Provisional
2021,29,29,07/24/2021,Nevada,619.0,3143991,19.7,CDC Provisional
2021,29,29,07/24/2021,New Hampshire,246.0,1388992,17.7,CDC Provisional
2021,29,29,07/24/2021,New Jersey,1371.0,9267130,14.8,CDC Provisional
2021,29,29,07/24/2021,New Mexico,398.0,2115877,18.8,CDC Provisional
2021,29,29,07/24/2021,New York,2903.0,19835913,14.6,CDC Provisional
2021,29,29,07/24/2021,North Carolina,2024.0,10551162,19.2,CDC Provisional
2021,29,29,07/24/2021,North Dakota,138.0,774948,17.8,CDC Provisional
2021,29,29,07/24/2021,Ohio,2339.0,11780017,19.9,CDC Provisional
2021,29,29,07/24/2021,Oklahoma,846.0,3986639,21.2,CDC Provisional
2021,29,29,07/24/2021,Oregon,812.0,4246155,19.1,CDC Provisional
2021,29,29,07/24/2021,Pennsylvania,2498.0,12964056,19.3,CDC Provisional
2021,29,29,07/24/2021,Puerto Rico,589.0,3263584,18.0,CDC Provisional
2021,29,29,07/24/2021,Rhode Island,177.0,1095610,16.2,CDC Provisional
2021,29,29,07/24/2021,South Carolina,1080.0,5190705,20.8,CDC Provisional
2021,29,29,07/24/2021,South Dakota,163.0,895376,18.2,CDC Provisional
2021,29,29,07/24/2021,Tennessee,1560.0,6975218,22.4,CDC Provisional
2021,29,29,07/24/2021,Texas,4445.0,29527941,15.1,CDC Provisional
2021,29,29,07/24/2021,Utah,446.0,3337975,13.4,CDC Provisional
2021,29,29,07/24/2021,Vermont,110.0,645570,17.0,CDC Provisional
2021,29,29,07/24/2021,Virginia,1382.0,8642274,16.0,CDC Provisional
2021,29,29,07/24/2021,Washington,1239.0,7738692,16.0,CDC Provisional
2021,29,29,07/24/2021,West Virginia,441.0,1782959,24.7,CDC Provisional
2021,29,29,07/24/2021,Wisconsin,1077.0,5895908,18.3,CDC Provisional
2021,29,29,07/24/2021,Wyoming,99.0,578803,17.1,CDC Provisional
2021,30,30,07/31/2021,Alabama,1170.0,5039877,23.2,CDC Provisional
2021,30,30,07/31/2021,Alaska,115.0,732673,15.7,CDC Provisional
2021,30,30,07/31/2021,Arizona,1302.0,7276316,17.9,CDC Provisional
2021,30,30,07/31/2021,Arkansas,841.0,3025891,27.8,CDC Provisional
2021,30,30,07/31/2021,California,5508.0,39237836,14.0,CDC Provisional
2021,30,30,07/31/2021,Colorado,835.0,5812069,14.4,CDC Provisional
2021,30,30,07/31/2021,Connecticut,572.0,3605597,15.9,CDC Provisional
2021,30,30,07/31/2021,Delaware,180.0,1003384,17.9,CDC Provisional
2021,30,30,07/31/2021,District of Columbia,104.0,670050,15.5,CDC Provisional
2021,30,30,07/31/2021,Florida,5326.0,21781128,24.5,CDC Provisional
2021,30,30,07/31/2021,Georgia,1941.0,10799566,18.0,CDC Provisional
2021,30,30,07/31/2021,Hawaii,232.0,1441553,16.1,CDC Provisional
2021,30,30,07/31/2021,Idaho,337.0,1900923,17.7,CDC Provisional
2021,30,30,07/31/2021,Illinois,2071.0,12671469,16.3,CDC Provisional
2021,30,30,07/31/2021,Indiana,1349.0,6805663,19.8,CDC Provisional
2021,30,30,07/31/2021,Iowa,551.0,3193079,17.3,CDC Provisional
2021,30,30,07/31/2021,Kansas,532.0,2934582,18.1,CDC Provisional
2021,30,30,07/31/2021,Kentucky,1026.0,4509394,22.8,CDC Provisional
2021,30,30,07/31/2021,Louisiana,1185.0,4624047,25.6,CDC Provisional
2021,30,30,07/31/2021,Maine,285.0,1372247,20.8,CDC Provisional
2021,30,30,07/31/2021,Maryland,958.0,6165129,15.5,CDC Provisional
2021,30,30,07/31/2021,Massachusetts,1118.0,6984723,16.0,CDC Provisional
2021,30,30,07/31/2021,Michigan,1862.0,10050811,18.5,CDC Provisional
2021,30,30,07/31/2021,Minnesota,911.0,5707390,16.0,CDC Provisional
2021,30,30,07/31/2021,Mississippi,760.0,2949965,25.8,CDC Provisional
2021,30,30,07/31/2021,Missouri,1515.0,6168187,24.6,CDC Provisional
2021,30,30,07/31/2021,Montana,255.0,1104271,23.1,CDC Provisional
2021,30,30,07/31/2021,Nebraska,361.0,1963692,18.4,CDC Provisional
2021,30,30,07/31/2021,Nevada,672.0,3143991,21.4,CDC Provisional
2021,30,30,07/31/2021,New Hampshire,230.0,1388992,16.6,CDC Provisional
2021,30,30,07/31/2021,New Jersey,1373.0,9267130,14.8,CDC Provisional
2021,30,30,07/31/2021,New Mexico,389.0,2115877,18.4,CDC Provisional
2021,30,30,07/31/2021,New York,2906.0,19835913,14.7,CDC Provisional
2021,30,30,07/31/2021,North Carolina,2008.0,10551162,19.0,CDC Provisional
2021,30,30,07/31/2021,North Dakota,128.0,774948,16.5,CDC Provisional
2021,30,30,07/31/2021,Ohio,2355.0,11780017,20.0,CDC Provisional
2021,30,30,07/31/2021,Oklahoma,934.0,3986639,23.4,CDC Provisional
2021,30,30,07/31/2021,Oregon,824.0,4246155,19.4,CDC Provisional
2021,30,30,07/31/2021,Pennsylvania,2499.0,12964056,19.3,CDC Provisional
2021,30,30,07/31/2021,Puerto Rico,588.0,3263584,18.0,CDC Provisional
2021,30,30,07/31/2021,Rhode Island,183.0,1095610,16.7,CDC Provisional
2021,30,30,07/31/2021,South Carolina,1110.0,5190705,21.4,CDC Provisional
2021,30,30,07/31/2021,South Dakota,164.0,895376,18.3,CDC Provisional
2021,30,30,07/31/2021,Tennessee,1600.0,6975218,22.9,CDC Provisional
2021,30,30,07/31/2021,Texas,4805.0,29527941,16.3,CDC Provisional
2021,30,30,07/31/2021,Utah,447.0,3337975,13.4,CDC Provisional
2021,30,30,07/31/2021,Vermont,113.0,645570,17.5,CDC Provisional
2021,30,30,07/31/2021,Virginia,1484.0,8642274,17.2,CDC Provisional
2021,30,30,07/31/2021,Washington,1227.0,7738692,15.9,CDC Provisional
2021,30,30,07/31/2021,West Virginia,467.0,1782959,26.2,CDC Provisional
2021,30,30,07/31/2021,Wisconsin,1103.0,5895908,18.7,CDC Provisional
2021,30,30,07/31/2021,Wyoming,94.0,578803,16.2,CDC Provisional
2021,31,31,08/07/2021,Alabama,1330.0,5039877,26.4,CDC Provisional
2021,31,31,08/07/2021,Alaska,144.0,732673,19.7,CDC Provisional
2021,31,31,08/07/2021,Arizona,1507.0,7276316,20.7,CDC Provisional
2021,31,31,08/07/2021,Arkansas,899.0,3025891,29.7,CDC Provisional
2021,31,31,08/07/2021,California,5736.0,39237836,14.6,CDC Provisional
2021,31,31,08/07/2021,Colorado,843.0,5812069,14.5,CDC Provisional
2021,31,31,08/07/2021,Connecticut,613.0,3605597,17.0,CDC Provisional
2021,31,31,08/07/2021,Delaware,189.0,1003384,18.8,CDC Provisional
2021,31,31,08/07/2021,District of Columbia,127.0,670050,19.0,CDC Provisional
2021,31,31,08/07/2021,Florida,5978.0,21781128,27.4,CDC Provisional
2021,31,31,08/07/2021,Georgia,2055.0,10799566,19.0,CDC Provisional
2021,31,31,08/07/2021,Hawaii,217.0,1441553,15.1,CDC Provisional
2021,31,31,08/07/2021,Idaho,335.0,1900923,17.6,CDC Provisional
2021,31,31,08/07/2021,Illinois,2117.0,12671469,16.7,CDC Provisional
2021,31,31,08/07/2021,Indiana,1359.0,6805663,20.0,CDC Provisional
2021,31,31,08/07/2021,Iowa,609.0,3193079,19.1,CDC Provisional
2021,31,31,08/07/2021,Kansas,605.0,2934582,20.6,CDC Provisional
2021,31,31,08/07/2021,Kentucky,1085.0,4509394,24.1,CDC Provisional
2021,31,31,08/07/2021,Louisiana,1317.0,4624047,28.5,CDC Provisional
2021,31,31,08/07/2021,Maine,276.0,1372247,20.1,CDC Provisional
2021,31,31,08/07/2021,Maryland,953.0,6165129,15.5,CDC Provisional
2021,31,31,08/07/2021,Massachusetts,1139.0,6984723,16.3,CDC Provisional
2021,31,31,08/07/2021,Michigan,1937.0,10050811,19.3,CDC Provisional
2021,31,31,08/07/2021,Minnesota,905.0,5707390,15.9,CDC Provisional
2021,31,31,08/07/2021,Mississippi,852.0,2949965,28.9,CDC Provisional
2021,31,31,08/07/2021,Missouri,1655.0,6168187,26.8,CDC Provisional
2021,31,31,08/07/2021,Montana,238.0,1104271,21.6,CDC Provisional
2021,31,31,08/07/2021,Nebraska,367.0,1963692,18.7,CDC Provisional
2021,31,31,08/07/2021,Nevada,662.0,3143991,21.1,CDC Provisional
2021,31,31,08/07/2021,New Hampshire,249.0,1388992,17.9,CDC Provisional
2021,31,31,08/07/2021,New Jersey,1396.0,9267130,15.1,CDC Provisional
2021,31,31,08/07/2021,New Mexico,409.0,2115877,19.3,CDC Provisional
2021,31,31,08/07/2021,New York,3161.0,19835913,15.9,CDC Provisional
2021,31,31,08/07/2021,North Carolina,2200.0,10551162,20.9,CDC Provisional
2021,31,31,08/07/2021,North Dakota,128.0,774948,16.5,CDC Provisional
2021,31,31,08/07/2021,Ohio,2456.0,11780017,20.8,CDC Provisional
2021,31,31,08/07/2021,Oklahoma,941.0,3986639,23.6,CDC Provisional
2021,31,31,08/07/2021,Oregon,808.0,4246155,19.0,CDC Provisional
2021,31,31,08/07/2021,Pennsylvania,2533.0,12964056,19.5,CDC Provisional
2021,31,31,08/07/2021,Puerto Rico,646.0,3263584,19.8,CDC Provisional
2021,31,31,08/07/2021,Rhode Island,227.0,1095610,20.7,CDC Provisional
2021,31,31,08/07/2021,South Carolina,1140.0,5190705,22.0,CDC Provisional
2021,31,31,08/07/2021,South Dakota,159.0,895376,17.8,CDC Provisional
2021,31,31,08/07/2021,Tennessee,1710.0,6975218,24.5,CDC Provisional
2021,31,31,08/07/2021,Texas,5121.0,29527941,17.3,CDC Provisional
2021,31,31,08/07/2021,Utah,459.0,3337975,13.8,CDC Provisional
2021,31,31,08/07/2021,Vermont,140.0,645570,21.7,CDC Provisional
2021,31,31,08/07/2021,Virginia,1516.0,8642274,17.5,CDC Provisional
2021,31,31,08/07/2021,Washington,1276.0,7738692,16.5,CDC Provisional
2021,31,31,08/07/2021,West Virginia,525.0,1782959,29.4,CDC Provisional
2021,31,31,08/07/2021,Wisconsin,1074.0,5895908,18.2,CDC Provisional
2021,31,31,08/07/2021,Wyoming,124.0,578803,21.4,CDC Provisional
2021,32,32,08/14/2021,Alabama,1441.0,5039877,28.6,CDC Provisional
2021,32,32,08/14/2021,Alaska,116.0,732673,15.8,CDC Provisional
2021,32,32,08/14/2021,Arizona,1472.0,7276316,20.2,CDC Provisional
2021,32,32,08/14/2021,Arkansas,900.0,3025891,29.7,CDC Provisional
2021,32,32,08/14/2021,California,6055.0,39237836,15.4,CDC Provisional
2021,32,32,08/14/2021,Colorado,904.0,5812069,15.6,CDC Provisional
2021,32,32,08/14/2021,Connecticut,650.0,3605597,18.0,CDC Provisional
2021,32,32,08/14/2021,Delaware,242.0,1003384,24.1,CDC Provisional
2021,32,32,08/14/2021,District of Columbia,145.0,670050,21.6,CDC Provisional
2021,32,32,08/14/2021,Florida,6638.0,21781128,30.5,CDC Provisional
2021,32,32,08/14/2021,Georgia,2340.0,10799566,21.7,CDC Provisional
2021,32,32,08/14/2021,Hawaii,279.0,1441553,19.4,CDC Provisional
2021,32,32,08/14/2021,Idaho,331.0,1900923,17.4,CDC Provisional
2021,32,32,08/14/2021,Illinois,2176.0,12671469,17.2,CDC Provisional
2021,32,32,08/14/2021,Indiana,1440.0,6805663,21.2,CDC Provisional
2021,32,32,08/14/2021,Iowa,571.0,3193079,17.9,CDC Provisional
2021,32,32,08/14/2021,Kansas,570.0,2934582,19.4,CDC Provisional
2021,32,32,08/14/2021,Kentucky,1114.0,4509394,24.7,CDC Provisional
2021,32,32,08/14/2021,Louisiana,1395.0,4624047,30.2,CDC Provisional
2021,32,32,08/14/2021,Maine,318.0,1372247,23.2,CDC Provisional
2021,32,32,08/14/2021,Maryland,972.0,6165129,15.8,CDC Provisional
2021,32,32,08/14/2021,Massachusetts,1102.0,6984723,15.8,CDC Provisional
2021,32,32,08/14/2021,Michigan,1963.0,10050811,19.5,CDC Provisional
2021,32,32,08/14/2021,Minnesota,953.0,5707390,16.7,CDC Provisional
2021,32,32,08/14/2021,Mississippi,934.0,2949965,31.7,CDC Provisional
2021,32,32,08/14/2021,Missouri,1661.0,6168187,26.9,CDC Provisional
2021,32,32,08/14/2021,Montana,248.0,1104271,22.5,CDC Provisional
2021,32,32,08/14/2021,Nebraska,356.0,1963692,18.1,CDC Provisional
2021,32,32,08/14/2021,Nevada,705.0,3143991,22.4,CDC Provisional
2021,32,32,08/14/2021,New Hampshire,262.0,1388992,18.9,CDC Provisional
2021,32,32,08/14/2021,New Jersey,1431.0,9267130,15.4,CDC Provisional
2021,32,32,08/14/2021,New Mexico,452.0,2115877,21.4,CDC Provisional
2021,32,32,08/14/2021,New York,3156.0,19835913,15.9,CDC Provisional
2021,32,32,08/14/2021,North Carolina,2202.0,10551162,20.9,CDC Provisional
2021,32,32,08/14/2021,North Dakota,141.0,774948,18.2,CDC Provisional
2021,32,32,08/14/2021,Ohio,2563.0,11780017,21.8,CDC Provisional
2021,32,32,08/14/2021,Oklahoma,1016.0,3986639,25.5,CDC Provisional
2021,32,32,08/14/2021,Oregon,872.0,4246155,20.5,CDC Provisional
2021,32,32,08/14/2021,Pennsylvania,2672.0,12964056,20.6,CDC Provisional
2021,32,32,08/14/2021,Puerto Rico,685.0,3263584,21.0,CDC Provisional
2021,32,32,08/14/2021,Rhode Island,190.0,1095610,17.3,CDC Provisional
2021,32,32,08/14/2021,South Carolina,1274.0,5190705,24.5,CDC Provisional
2021,32,32,08/14/2021,South Dakota,161.0,895376,18.0,CDC Provisional
2021,32,32,08/14/2021,Tennessee,1825.0,6975218,26.2,CDC Provisional
2021,32,32,08/14/2021,Texas,5705.0,29527941,19.3,CDC Provisional
2021,32,32,08/14/2021,Utah,438.0,3337975,13.1,CDC Provisional
2021,32,32,08/14/2021,Vermont,106.0,645570,16.4,CDC Provisional
2021,32,32,08/14/2021,Virginia,1568.0,8642274,18.1,CDC Provisional
2021,32,32,08/14/2021,Washington,1315.0,7738692,17.0,CDC Provisional
2021,32,32,08/14/2021,West Virginia,512.0,1782959,28.7,CDC Provisional
2021,32,32,08/14/2021,Wisconsin,1061.0,5895908,18.0,CDC Provisional
2021,32,32,08/14/2021,Wyoming,137.0,578803,23.7,CDC Provisional
2021,33,33,08/21/2021,Alabama,1577.0,5039877,31.3,CDC Provisional
2021,33,33,08/21/2021,Alaska,149.0,732673,20.3,CDC Provisional
2021,33,33,08/21/2021,Arizona,1495.0,7276316,20.5,CDC Provisional
2021,33,33,08/21/2021,Arkansas,857.0,3025891,28.3,CDC Provisional
2021,33,33,08/21/2021,California,6280.0,39237836,16.0,CDC Provisional
2021,33,33,08/21/2021,Colorado,914.0,5812069,15.7,CDC Provisional
2021,33,33,08/21/2021,Connecticut,634.0,3605597,17.6,CDC Provisional
2021,33,33,08/21/2021,Delaware,218.0,1003384,21.7,CDC Provisional
2021,33,33,08/21/2021,District of Columbia,132.0,670050,19.7,CDC Provisional
2021,33,33,08/21/2021,Florida,7165.0,21781128,32.9,CDC Provisional
2021,33,33,08/21/2021,Georgia,2550.0,10799566,23.6,CDC Provisional
2021,33,33,08/21/2021,Hawaii,302.0,1441553,20.9,CDC Provisional
2021,33,33,08/21/2021,Idaho,346.0,1900923,18.2,CDC Provisional
2021,33,33,08/21/2021,Illinois,2266.0,12671469,17.9,CDC Provisional
2021,33,33,08/21/2021,Indiana,1497.0,6805663,22.0,CDC Provisional
2021,33,33,08/21/2021,Iowa,648.0,3193079,20.3,CDC Provisional
2021,33,33,08/21/2021,Kansas,625.0,2934582,21.3,CDC Provisional
2021,33,33,08/21/2021,Kentucky,1194.0,4509394,26.5,CDC Provisional
2021,33,33,08/21/2021,Louisiana,1411.0,4624047,30.5,CDC Provisional
2021,33,33,08/21/2021,Maine,306.0,1372247,22.3,CDC Provisional
2021,33,33,08/21/2021,Maryland,945.0,6165129,15.3,CDC Provisional
2021,33,33,08/21/2021,Massachusetts,1131.0,6984723,16.2,CDC Provisional
2021,33,33,08/21/2021,Michigan,2049.0,10050811,20.4,CDC Provisional
2021,33,33,08/21/2021,Minnesota,895.0,5707390,15.7,CDC Provisional
2021,33,33,08/21/2021,Mississippi,993.0,2949965,33.7,CDC Provisional
2021,33,33,08/21/2021,Missouri,1646.0,6168187,26.7,CDC Provisional
2021,33,33,08/21/2021,Montana,270.0,1104271,24.5,CDC Provisional
2021,33,33,08/21/2021,Nebraska,357.0,1963692,18.2,CDC Provisional
2021,33,33,08/21/2021,Nevada,710.0,3143991,22.6,CDC Provisional
2021,33,33,08/21/2021,New Hampshire,257.0,1388992,18.5,CDC Provisional
2021,33,33,08/21/2021,New Jersey,1462.0,9267130,15.8,CDC Provisional
2021,33,33,08/21/2021,New Mexico,454.0,2115877,21.5,CDC Provisional
2021,33,33,08/21/2021,New York,3074.0,19835913,15.5,CDC Provisional
2021,33,33,08/21/2021,North Carolina,2412.0,10551162,22.9,CDC Provisional
2021,33,33,08/21/2021,North Dakota,142.0,774948,18.3,CDC Provisional
2021,33,33,08/21/2021,Ohio,2553.0,11780017,21.7,CDC Provisional
2021,33,33,08/21/2021,Oklahoma,1132.0,3986639,28.4,CDC Provisional
2021,33,33,08/21/2021,Oregon,943.0,4246155,22.2,CDC Provisional
2021,33,33,08/21/2021,Pennsylvania,2653.0,12964056,20.5,CDC Provisional
2021,33,33,08/21/2021,Puerto Rico,697.0,3263584,21.4,CDC Provisional
2021,33,33,08/21/2021,Rhode Island,210.0,1095610,19.2,CDC Provisional
2021,33,33,08/21/2021,South Carolina,1359.0,5190705,26.2,CDC Provisional
2021,33,33,08/21/2021,South Dakota,163.0,895376,18.2,CDC Provisional
2021,33,33,08/21/2021,Tennessee,1964.0,6975218,28.2,CDC Provisional
2021,33,33,08/21/2021,Texas,6339.0,29527941,21.5,CDC Provisional
2021,33,33,08/21/2021,Utah,463.0,3337975,13.9,CDC Provisional
2021,33,33,08/21/2021,Vermont,119.0,645570,18.4,CDC Provisional
2021,33,33,08/21/2021,Virginia,1605.0,8642274,18.6,CDC Provisional
2021,33,33,08/21/2021,Washington,1329.0,7738692,17.2,CDC Provisional
2021,33,33,08/21/2021,West Virginia,510.0,1782959,28.6,CDC Provisional
2021,33,33,08/21/2021,Wisconsin,1150.0,5895908,19.5,CDC Provisional
2021,33,33,08/21/2021,Wyoming,107.0,578803,18.5,CDC Provisional
2021,34,34,08/28/2021,Alabama,1619.0,5039877,32.1,CDC Provisional
2021,34,34,08/28/2021,Alaska,135.0,732673,18.4,CDC Provisional
2021,34,34,08/28/2021,Arizona,1592.0,7276316,21.9,CDC Provisional
2021,34,34,08/28/2021,Arkansas,903.0,3025891,29.8,CDC Provisional
2021,34,34,08/28/2021,California,6353.0,39237836,16.2,CDC Provisional
2021,34,34,08/28/2021,Colorado,926.0,5812069,15.9,CDC Provisional
2021,34,34,08/28/2021,Connecticut,630.0,3605597,17.5,CDC Provisional
2021,34,34,08/28/2021,Delaware,202.0,1003384,20.1,CDC Provisional
2021,34,34,08/28/2021,District of Columbia,119.0,670050,17.8,CDC Provisional
2021,34,34,08/28/2021,Florida,7349.0,21781128,33.7,CDC Provisional
2021,34,34,08/28/2021,Georgia,2828.0,10799566,26.2,CDC Provisional
2021,34,34,08/28/2021,Hawaii,315.0,1441553,21.9,CDC Provisional
2021,34,34,08/28/2021,Idaho,361.0,1900923,19.0,CDC Provisional
2021,34,34,08/28/2021,Illinois,2301.0,12671469,18.2,CDC Provisional
2021,34,34,08/28/2021,Indiana,1547.0,6805663,22.7,CDC Provisional
2021,34,34,08/28/2021,Iowa,680.0,3193079,21.3,CDC Provisional
2021,34,34,08/28/2021,Kansas,628.0,2934582,21.4,CDC Provisional
2021,34,34,08/28/2021,Kentucky,1267.0,4509394,28.1,CDC Provisional
2021,34,34,08/28/2021,Louisiana,1419.0,4624047,30.7,CDC Provisional
2021,34,34,08/28/2021,Maine,303.0,1372247,22.1,CDC Provisional
2021,34,34,08/28/2021,Maryland,998.0,6165129,16.2,CDC Provisional
2021,34,34,08/28/2021,Massachusetts,1132.0,6984723,16.2,CDC Provisional
2021,34,34,08/28/2021,Michigan,1990.0,10050811,19.8,CDC Provisional
2021,34,34,08/28/2021,Minnesota,912.0,5707390,16.0,CDC Provisional
2021,34,34,08/28/2021,Mississippi,1041.0,2949965,35.3,CDC Provisional
2021,34,34,08/28/2021,Missouri,1670.0,6168187,27.1,CDC Provisional
2021,34,34,08/28/2021,Montana,270.0,1104271,24.5,CDC Provisional
2021,34,34,08/28/2021,Nebraska,359.0,1963692,18.3,CDC Provisional
2021,34,34,08/28/2021,Nevada,737.0,3143991,23.4,CDC Provisional
2021,34,34,08/28/2021,New Hampshire,242.0,1388992,17.4,CDC Provisional
2021,34,34,08/28/2021,New Jersey,1489.0,9267130,16.1,CDC Provisional
2021,34,34,08/28/2021,New Mexico,463.0,2115877,21.9,CDC Provisional
2021,34,34,08/28/2021,New York,3150.0,19835913,15.9,CDC Provisional
2021,34,34,08/28/2021,North Carolina,2554.0,10551162,24.2,CDC Provisional
2021,34,34,08/28/2021,North Dakota,139.0,774948,17.9,CDC Provisional
